"date","trackedTime_EST","river","shift","radioID","power","status","habitat","habitatExtra","position","substrate","substrateExtra","shade","lon","lat","fishNotes","source"
"2024-07-02","2024-07-02 03:54:00","BUFFAM","day",18,NA,"","Riffle","","Left",NA,"Rock","Night",-72.45993717,42.38134917,"","iPad"
"2024-07-02","2024-07-02 04:06:00","BUFFAM","day",14,NA,"","Riffle","","Center",NA,"Rock","Night",-72.459926,42.38119167,"","iPad"
"2024-07-02","2024-07-02 04:11:00","BUFFAM","day",56,NA,"","Pool","Woody_debris","Left",NA,"Rock","",-72.46021667,42.38125017,"","iPad"
"2024-07-02","2024-07-02 04:17:00","HARRIS","day",20,NA,"","Pool","","Center",NA,"Rock","",-72.46037383,42.38111183,"","iPad"
"2024-07-02","2024-07-02 04:55:00","AMETHYST","day",61,NA,"","Pool","","",NA,"Sand,Mud,Rock","Mostly shaded",-72.462898,42.379627,"","iPad"
"2024-07-02","2024-07-02 05:27:00","BUFFAM","day",60,NA,"","Pool","","Center",NA,"Rock,Pebble","Mostly shaded",-72.45856583,42.382142,"","iPad"
"2024-07-02","2024-07-02 05:43:00","BUFFAM","day",57,NA,"","Pool","","Center",NA,"Sand,Pebble,Rock","Mostly shaded",-72.45981567,42.38112633,"","iPad"
"2024-07-02","2024-07-02 05:47:00","BUFFAM","day",62,NA,"","Riffle","","",NA,"Rock","Mostly shaded",-72.459623,42.38101667,"","iPad"
"2024-07-02","2024-07-02 05:53:00","BUFFAM","day",18,NA,"","Riffle","","Center",NA,"Rock","",-72.4599485,42.3811745,"","iPad"
"2024-07-02","2024-07-02 05:54:00","BUFFAM","day",19,NA,"","Riffle","","Center",NA,"Rock","",-72.4598655,42.381206,"","iPad"
"2024-07-02","2024-07-02 05:56:00","BUFFAM","day",14,NA,"","Run","","Right",NA,"Rock","Mostly shaded",-72.46002117,42.381385,"","iPad"
"2024-07-02","2024-07-02 05:58:00","BUFFAM","day",56,NA,"","Pool","","",NA,"Rock","Mostly shaded",-72.46029133,42.38123967,"","iPad"
"2024-07-02","2024-07-02 06:05:00","HARRIS","day",20,NA,"","Run","","Center",NA,"Rock","",-72.46020267,42.38110867,"","iPad"
"2024-07-02","2024-07-02 06:23:00","AMETHYST","day",61,NA,"","Riffle","","Center",NA,"Rock,Pebble","",-72.463129,42.37974417,"","iPad"
"2024-07-02","2024-07-02 07:10:00","BUFFAM","day",60,NA,"","Run","","Center",NA,"Rock","Mostly shaded",-72.458622,42.38197633,"","iPad"
"2024-07-02","2024-07-02 07:30:00","BUFFAM","day",62,NA,"","Pool","","Center",NA,"Sand,Pebble,Rock","Lightly shaded",-72.45966467,42.381265,"","iPad"
"2024-07-02","2024-07-02 07:31:00","BUFFAM","day",57,189,"","Pool","","Center",NA,"Rock,Pebble","Lightly shaded",-72.4596965,42.38112533,"189 multiple times fish movng","iPad"
"2024-07-02","2024-07-02 07:50:00","BUFFAM","day",18,NA,"","Pool","","Center",NA,"Rock","Mostly shaded",-72.4598705,42.38114317,"","iPad"
"2024-07-02","2024-07-02 07:51:00","BUFFAM","day",19,NA,"","Pool","","Center",NA,"Rock","Mostly shaded",-72.46003133,42.381208,"","iPad"
"2024-07-02","2024-07-02 07:53:00","BUFFAM","day",14,NA,"","Riffle","","",NA,"Rock","Mostly shaded",-72.459964,42.38134983,"","iPad"
"2024-07-02","2024-07-02 07:59:00","BUFFAM","day",56,NA,"","Pool","Woody_debris","Left",NA,"Rock","Mostly shaded",-72.45999817,42.38122417,"Tried to disturb fish signal changed a bit. Keep checking.","iPad"
"2024-07-02","2024-07-02 08:39:00","HARRIS","day",20,NA,"","Run","","Center",NA,"Rock","Fully shaded",-72.4601985,42.38120933,"","iPad"
"2024-07-02","2024-07-02 08:51:00","AMETHYST","day",61,NA,"","Run","","Left",NA,"Rock","Mostly shaded",-72.46308733,42.3798015,"","iPad"
"2024-07-02","2024-07-02 13:10:00","BUFFAM","night",57,NA,"","Pool","","Center",NA,"Rock,Pebble","Lightly shaded",-72.45972683,42.3809185,"","iPad"
"2024-07-02","2024-07-02 13:15:00","BUFFAM","night",62,NA,"","Pool","","Right",NA,"Rock,Boulder","Fully shaded",-72.459764,42.3810825,"","iPad"
"2024-07-02","2024-07-02 13:21:00","BUFFAM","night",60,NA,"","Run","","Center",NA,"Boulder","Fully shaded",-72.458517,42.38210317,"","iPad"
"2024-07-02","2024-07-02 13:46:00","BUFFAM","night",18,NA,"","Pool","","Right",NA,"Boulder","Fully shaded",-72.459822,42.38130433,"","iPad"
"2024-07-02","2024-07-02 13:47:00","BUFFAM","night",19,NA,"","Pool","","Center",NA,"Boulder,Sand","Fully shaded",-72.45978983,42.381269,"","iPad"
"2024-07-02","2024-07-02 13:54:00","BUFFAM","night",14,NA,"","Run","","Center",NA,"Boulder,Sand","Fully shaded",-72.46000117,42.38129567,"","iPad"
"2024-07-02","2024-07-02 14:01:00","BUFFAM","night",56,NA,"","Pool","","Left",NA,"Mud,Rock","Mostly shaded",-72.46026833,42.38127167,"","iPad"
"2024-07-02","2024-07-02 14:04:00","HARRIS","night",20,NA,"","Glide","","Right",NA,"Rock","Fully shaded",-72.46036433,42.38118383,"","iPad"
"2024-07-02","2024-07-02 14:27:00","AMETHYST","night",61,NA,"","Riffle","","Center",NA,"Boulder","Mostly shaded",-72.46308967,42.3797025,"","iPad"
"2024-07-02","2024-07-02 14:45:00","BUFFAM","night",60,NA,"","Pool","","Center",NA,"Boulder","Fully shaded",-72.45849167,42.38209367,"","iPad"
"2024-07-02","2024-07-02 14:51:00","BUFFAM","night",57,NA,"","Pool","","Center",NA,"Rock,Boulder","Fully shaded",-72.45971917,42.3811645,"","iPad"
"2024-07-02","2024-07-02 14:51:00","BUFFAM","night",62,NA,"","Riffle","","Center",NA,"Rock,Pebble","Mostly shaded",-72.45978117,42.3812475,"","iPad"
"2024-07-02","2024-07-02 14:54:00","BUFFAM","night",18,NA,"","Pool","","Right",NA,"Boulder,Rock","Fully shaded",-72.45996667,42.381247,"","iPad"
"2024-07-02","2024-07-02 14:55:00","BUFFAM","night",19,NA,"","Pool","","Right",NA,"Rock,Boulder","Fully shaded",-72.46002517,42.38119717,"","iPad"
"2024-07-02","2024-07-02 14:55:00","BUFFAM","night",14,NA,"","Riffle","","Center",NA,"Rock","Mostly shaded",-72.4600705,42.3811805,"","iPad"
"2024-07-02","2024-07-02 14:57:00","BUFFAM","night",56,NA,"","Riffle","Woody_debris","Left",NA,"Boulder","Mostly shaded",-72.46032617,42.38134183,"","iPad"
"2024-07-02","2024-07-02 15:00:00","HARRIS","night",20,NA,"","Riffle","","Right",NA,"Pebble,Rock","Mostly shaded",-72.46025,42.38133117,"","iPad"
"2024-07-02","2024-07-02 16:06:00","BUFFAM","night",60,NA,"","Run","Woody_debris","Center",NA,"Pebble,Rock","Mostly shaded",-72.4584525,42.38212683,"","iPad"
"2024-07-02","2024-07-02 16:10:00","BUFFAM","night",57,NA,"","Pool","","Left",NA,"Rock","Mostly shaded",-72.45973783,42.38114533,"","iPad"
"2024-07-02","2024-07-02 16:11:00","BUFFAM","night",62,NA,"","Pool","","Center",NA,"Rock","Mostly shaded",-72.45981683,42.38123883,"","iPad"
"2024-07-02","2024-07-02 16:12:00","BUFFAM","night",19,NA,"","Pool","","Right",NA,"Rock","Lightly shaded",-72.45994783,42.38113583,"","iPad"
"2024-07-02","2024-07-02 16:13:00","BUFFAM","night",18,NA,"","Pool","","Center",NA,"Rock","Lightly shaded",-72.45998383,42.38098467,"","iPad"
"2024-07-02","2024-07-02 16:13:00","BUFFAM","night",14,NA,"","Glide","","Center",NA,"Rock","Mostly shaded",-72.46004167,42.38102467,"","iPad"
"2024-07-02","2024-07-02 16:14:00","BUFFAM","night",56,NA,"","Pool","","Center",NA,"Rock,Sand","Lightly shaded",-72.46024483,42.38118017,"","iPad"
"2024-07-02","2024-07-02 16:16:00","HARRIS","night",20,NA,"","Pool","","Center",NA,"Rock","Fully shaded",-72.46022867,42.38116533,"","iPad"
"2024-07-02","2024-07-02 17:07:00","BUFFAM","night",60,NA,"","Run","","Center",NA,"Rock","Mostly shaded",-72.458564,42.38210667,"","iPad"
"2024-07-02","2024-07-02 17:10:00","BUFFAM","night",57,NA,"","Pool","","Left",NA,"Rock","Mostly shaded",-72.45972783,42.38123,"","iPad"
"2024-07-02","2024-07-02 17:11:00","BUFFAM","night",62,NA,"","Run","","Center",NA,"Rock","Lightly shaded",-72.45964033,42.38120067,"","iPad"
"2024-07-02","2024-07-02 17:13:00","BUFFAM","night",19,NA,"","Pool","","Right",NA,"Rock","Mostly shaded",-72.45988583,42.381283,"","iPad"
"2024-07-02","2024-07-02 17:13:00","BUFFAM","night",18,NA,"","Glide","","Center",NA,"Rock","Mostly shaded",-72.459921,42.38130267,"","iPad"
"2024-07-02","2024-07-02 17:14:00","BUFFAM","night",14,NA,"","Riffle","","Center",NA,"Rock","Mostly shaded",-72.45995583,42.38126917,"","iPad"
"2024-07-02","2024-07-02 17:15:00","BUFFAM","night",56,NA,"","Pool","","Left",NA,"Rock","Fully shaded",-72.46025217,42.38128267,"","iPad"
"2024-07-02","2024-07-02 17:16:00","HARRIS","night",20,NA,"","Pool","","Center",NA,"Rock","Fully shaded",-72.46036717,42.38111783,"","iPad"
"2024-07-02","2024-07-02 18:02:00","BUFFAM","night",60,NA,"","Pool","","Left",NA,"Rock","Mostly shaded",-72.458505,42.3821065,"","iPad"
"2024-07-02","2024-07-02 18:07:00","BUFFAM","night",62,NA,"","Pool","","Right",NA,"Rock","Mostly shaded",-72.45966617,42.38132267,"","iPad"
"2024-07-02","2024-07-02 18:08:00","BUFFAM","night",57,NA,"","Pool","","Center",NA,"Rock","Mostly shaded",-72.45969817,42.381132,"","iPad"
"2024-07-02","2024-07-02 18:09:00","BUFFAM","night",18,NA,"","Pool","","Left",NA,"Rock","Mostly shaded",-72.45985317,42.381212,"","iPad"
"2024-07-02","2024-07-02 18:10:00","BUFFAM","night",19,NA,"","Pool","","Right",NA,"Rock","Fully shaded",-72.45987133,42.381307,"","iPad"
"2024-07-02","2024-07-02 18:11:00","BUFFAM","night",14,NA,"","Pool","","Center",NA,"Rock,Granule","Mostly shaded",-72.45993983,42.3812605,"","iPad"
"2024-07-02","2024-07-02 18:15:00","BUFFAM","night",56,NA,"","Pool","Undercut_bank,Root_bundle","Center",NA,"Rock,Mud","Fully shaded",-72.46027333,42.38116283,"","iPad"
"2024-07-02","2024-07-02 18:18:00","HARRIS","night",20,NA,"","Pool","Woody_debris","Center",NA,"Rock","Fully shaded",-72.4603165,42.38121717,"","iPad"
"2024-07-03","2024-07-03 03:51:00","UNDERHILL","day",41,NA,"","Glide","Woody_debris","Right",NA,"Rock,Sand","Night",-72.32480333,42.44500033,"","iPad"
"2024-07-03","2024-07-03 04:04:00","UNDERHILL","day",40,NA,"","Riffle","","Center",NA,"Rock","Night",-72.32553533,42.44511733,"","iPad"
"2024-07-03","2024-07-03 04:17:00","UNDERHILL","day",34,NA,"","Riffle","","Center",NA,"Rock","Night",-72.3264155,42.4452935,"","iPad"
"2024-07-03","2024-07-03 04:20:00","UNDERHILL","day",33,NA,"","Riffle","","Right",NA,"Rock","Night",-72.32640167,42.4452845,"","iPad"
"2024-07-03","2024-07-03 04:40:00","UNDERHILL","day",45,NA,"","Riffle","","Right",NA,"Rock","Night",-72.32767683,42.44500483,"","iPad"
"2024-07-03","2024-07-03 04:48:00","UNDERHILL","day",27,NA,"","Riffle","","Center",NA,"Rock,Sand","Night",-72.327711,42.44535283,"","iPad"
"2024-07-03","2024-07-03 04:51:00","UNDERHILL","day",44,NA,"","Pool","","Center",NA,"","Mostly shaded",-72.32798217,42.44486933,"","iPad"
"2024-07-03","2024-07-03 05:12:00","UNDERHILL","day",35,NA,"","Pool","","Center",NA,"Pebble,Sand,Rock","Lightly shaded",-72.3298065,42.44364583,"","iPad"
"2024-07-03","2024-07-03 05:49:00","UNDERHILL","day",35,NA,"","Pool","","Center",NA,"Pebble,Sand,Rock","Lightly shaded",-72.329715,42.44357517,"","iPad"
"2024-07-03","2024-07-03 06:02:00","UNDERHILL","day",44,NA,"","Pool","Woody_debris","Center",NA,"Rock,Boulder","Fully shaded",-72.32785367,42.44493833,"","iPad"
"2024-07-03","2024-07-03 06:05:00","UNDERHILL","day",45,NA,"","Riffle","","Center",NA,"Pebble,Rock,Boulder","Fully shaded",-72.32771183,42.44509317,"","iPad"
"2024-07-03","2024-07-03 06:07:00","UNDERHILL","day",27,NA,"","Pool","","Left",NA,"Pebble,Sand","Mostly shaded",-72.32766983,42.4452485,"","iPad"
"2024-07-03","2024-07-03 06:49:00","UNDERHILL","day",36,NA,"","Pool","","Center",NA,"Rock,Mud,Pebble","Mostly shaded",-72.3269085,42.44587717,"Searched thoroughly for fish, cleared the area of all major rocks and hiding spots, now presumed dead - in the tributary","iPad"
"2024-07-03","2024-07-03 07:00:00","UNDERHILL","day",33,NA,"","Riffle","","Left",NA,"Rock","",-72.32635767,42.4455415,"","iPad"
"2024-07-03","2024-07-03 07:11:00","UNDERHILL","day",34,NA,"","Riffle","","Right",NA,"Sand,Boulder","Fully shaded",-72.32619183,42.44526233,"","iPad"
"2024-07-03","2024-07-03 07:23:00","UNDERHILL","day",40,NA,"","Riffle","","Right",NA,"Boulder","Fully shaded",-72.32544417,42.445119,"","iPad"
"2024-07-03","2024-07-03 07:33:00","UNDERHILL","day",41,185,"","Pool","","Center",NA,"Rock,Sand","Mostly shaded",-72.32456683,42.44502883,"","iPad"
"2024-07-03","2024-07-03 08:15:00","UNDERHILL","day",41,NA,"","Pool","Undercut_bank","Right",NA,"Rock","Mostly shaded",-72.32467183,42.44508917,"","iPad"
"2024-07-03","2024-07-03 08:21:00","UNDERHILL","day",40,NA,"","Riffle","","Right",NA,"Rock","Lightly shaded",-72.32555383,42.44522883,"","iPad"
"2024-07-03","2024-07-03 08:26:00","UNDERHILL","day",34,NA,"","Riffle","Woody_debris","Left",NA,"Rock","Lightly shaded",-72.32637717,42.4452135,"","iPad"
"2024-07-03","2024-07-03 08:28:00","UNDERHILL","day",33,NA,"","Riffle","","Center",NA,"Rock","Mostly shaded",-72.32657133,42.44539533,"","iPad"
"2024-07-03","2024-07-03 08:32:00","UNDERHILL","day",36,NA,"","Pool","","Center",NA,"Sand,Mud,Rock","Lightly shaded",-72.32687633,42.4459325,"Dead? Disturbed pool and didn’t move","iPad"
"2024-07-03","2024-07-03 08:40:00","UNDERHILL","day",27,NA,"","Riffle","","Center",NA,"Rock","Mostly shaded",-72.3277255,42.44509867,"","iPad"
"2024-07-03","2024-07-03 08:41:00","UNDERHILL","day",45,NA,"","Riffle","","Center",NA,"Pebble,Rock","",-72.32772,42.44517183,"","iPad"
"2024-07-03","2024-07-03 08:46:00","UNDERHILL","day",44,NA,"","Pool","Woody_debris","Center",NA,"Rock","",-72.32774217,42.44489367,"","iPad"
"2024-07-03","2024-07-03 13:02:00","UNDERHILL","night",41,NA,"","Pool","Woody_debris","Center",NA,"Rock","Mostly shaded",-72.324728,42.44494633,"","iPad"
"2024-07-03","2024-07-03 13:07:00","UNDERHILL","night",40,NA,"","Riffle","","Right",NA,"Rock","Mostly shaded",-72.32539083,42.44519167,"","iPad"
"2024-07-03","2024-07-03 13:12:00","UNDERHILL","night",34,NA,"","Riffle","","Center",NA,"Rock","Mostly shaded",-72.32639733,42.44553533,"","iPad"
"2024-07-03","2024-07-03 13:14:00","UNDERHILL","night",33,NA,"","Glide","","Center",NA,"Sand,Rock","Fully shaded",-72.326447,42.4452975,"","iPad"
"2024-07-03","2024-07-03 13:17:00","UNDERHILL","night",36,NA,"","Pool","","Center",NA,"Pebble","Mostly shaded",-72.32689033,42.44595783,"","iPad"
"2024-07-03","2024-07-03 13:23:00","UNDERHILL","night",45,NA,"","Riffle","","Center",NA,"Rock,Boulder","Lightly shaded",-72.3278355,42.44510767,"","iPad"
"2024-07-03","2024-07-03 13:24:00","UNDERHILL","night",27,NA,"","Run","","Left",NA,"Rock","Fully shaded",-72.32779867,42.4452325,"","iPad"
"2024-07-03","2024-07-03 13:26:00","UNDERHILL","night",44,NA,"","Pool","","Right",NA,"Rock","Lightly shaded",-72.32793533,42.44485717,"","iPad"
"2024-07-03","2024-07-03 14:02:00","UNDERHILL","night",35,NA,"","Pool","","Center",NA,"Rock,Boulder","Mostly shaded",-72.32968717,42.443546,"","iPad"
"2024-07-03","2024-07-03 14:11:00","UNDERHILL","night",44,NA,"","Pool","","Center",NA,"Sand,Rock,Pebble","Mostly shaded",-72.327965,42.44501583,"","iPad"
"2024-07-03","2024-07-03 14:12:00","UNDERHILL","night",45,NA,"","Riffle","","Right",NA,"Boulder,Rock","Mostly shaded",-72.327855,42.445158,"","iPad"
"2024-07-03","2024-07-03 14:13:00","UNDERHILL","night",27,NA,"","Run","","Left",NA,"Rock","Fully shaded",-72.32770283,42.4452965,"","iPad"
"2024-07-03","2024-07-03 14:18:00","UNDERHILL","night",36,NA,"","Pool","","Center",NA,"Pebble,Rock","Fully shaded",-72.32691217,42.44594567,"","iPad"
"2024-07-03","2024-07-03 14:21:00","UNDERHILL","night",33,NA,"","Glide","","Center",NA,"Sand,Rock,Granule","Mostly shaded",-72.32640217,42.44534683,"","iPad"
"2024-07-03","2024-07-03 14:22:00","UNDERHILL","night",34,NA,"","Riffle","","Center",NA,"Rock,Granule","Mostly shaded",-72.32641017,42.445353,"","iPad"
"2024-07-03","2024-07-03 14:27:00","UNDERHILL","night",40,NA,"","Glide","","Left",NA,"Rock,Pebble","Mostly shaded",-72.3256,42.44517533,"","iPad"
"2024-07-03","2024-07-03 14:30:00","UNDERHILL","night",41,NA,"","Pool","Woody_debris","Center",NA,"Sand,Rock","Mostly shaded",-72.3247145,42.445074,"","iPad"
"2024-07-03","2024-07-03 15:05:00","UNDERHILL","night",41,NA,"","Pool","","Center",NA,"Rock,Boulder","Mostly shaded",-72.324857,42.44493483,"","iPad"
"2024-07-03","2024-07-03 15:13:00","UNDERHILL","night",40,NA,"","Riffle","","Center",NA,"Rock","Fully shaded",-72.3254455,42.44531383,"","iPad"
"2024-07-03","2024-07-03 15:16:00","UNDERHILL","night",34,NA,"","Riffle","","Center",NA,"","Fully shaded",-72.32633567,42.44521617,"","iPad"
"2024-07-03","2024-07-03 15:17:00","UNDERHILL","night",33,NA,"","Riffle","","Left",NA,"Rock","Fully shaded",-72.32647683,42.44543083,"","iPad"
"2024-07-03","2024-07-03 15:19:00","UNDERHILL","night",36,NA,"","Glide","","Center",NA,"Rock","Mostly shaded",-72.32692717,42.44596283,"","iPad"
"2024-07-03","2024-07-03 15:24:00","UNDERHILL","night",27,NA,"","Riffle","","Center",NA,"","Fully shaded",-72.32772817,42.44520217,"","iPad"
"2024-07-03","2024-07-03 15:24:00","UNDERHILL","night",45,NA,"","Riffle","","Center",NA,"Rock","Fully shaded",-72.3277565,42.44516117,"","iPad"
"2024-07-03","2024-07-03 15:26:00","UNDERHILL","night",44,NA,"","Pool","","Right",NA,"Rock","Mostly shaded",-72.328098,42.445014,"","iPad"
"2024-07-03","2024-07-03 15:34:00","UNDERHILL","night",35,NA,"","Run","","Center",NA,"Rock","Fully shaded",-72.3295815,42.4435285,"","iPad"
"2024-07-03","2024-07-03 16:56:00","UNDERHILL","night",41,NA,"","Pool","","Center",NA,"Rock","Fully shaded",-72.32475433,42.4449415,"","iPad"
"2024-07-03","2024-07-03 17:00:00","UNDERHILL","night",40,NA,"","Riffle","","Center",NA,"Rock","Fully shaded",-72.32549133,42.44507167,"","iPad"
"2024-07-03","2024-07-03 17:04:00","UNDERHILL","night",34,NA,"","Riffle","","Left",NA,"Rock","Fully shaded",-72.326486,42.4453465,"","iPad"
"2024-07-03","2024-07-03 17:04:00","UNDERHILL","night",33,NA,"","Run","","Left",NA,"Rock","Fully shaded",-72.3264805,42.4453815,"","iPad"
"2024-07-03","2024-07-03 17:08:00","UNDERHILL","night",36,NA,"","Glide","","Center",NA,"Rock","Fully shaded",-72.32716083,42.445891,"","iPad"
"2024-07-03","2024-07-03 17:12:00","UNDERHILL","night",27,NA,"","Glide","","Center",NA,"Rock","Fully shaded",-72.32780867,42.44508,"","iPad"
"2024-07-03","2024-07-03 17:13:00","UNDERHILL","night",45,NA,"","Run","","Center",NA,"Rock","Fully shaded",-72.32777567,42.44508533,"","iPad"
"2024-07-03","2024-07-03 17:15:00","UNDERHILL","night",44,NA,"","Pool","","Center",NA,"Pebble,Rock","Fully shaded",-72.32794667,42.4449035,"","iPad"
"2024-07-03","2024-07-03 17:22:00","UNDERHILL","night",35,NA,"","Pool","","",NA,"Rock","Fully shaded",-72.329581,42.44357583,"","iPad"
"2024-07-03","2024-07-03 17:52:00","UNDERHILL","night",35,NA,"","Pool","","Left",NA,"Rock","Fully shaded",-72.329559,42.443796,"","iPad"
"2024-07-03","2024-07-03 18:02:00","UNDERHILL","night",44,NA,"","Pool","","Center",NA,"Rock","Fully shaded",-72.32792417,42.44479783,"","iPad"
"2024-07-03","2024-07-03 18:04:00","UNDERHILL","night",45,NA,"","Riffle","","Center",NA,"Rock","Fully shaded",-72.32788583,42.44520617,"","iPad"
"2024-07-03","2024-07-03 18:04:00","UNDERHILL","night",27,NA,"","Run","","Left",NA,"Rock","Fully shaded",-72.32785483,42.44532583,"","iPad"
"2024-07-03","2024-07-03 18:08:00","UNDERHILL","night",36,NA,"","Glide","","Center",NA,"Rock","",-72.3269845,42.44584633,"","iPad"
"2024-07-03","2024-07-03 13:33:00","UNDERHILL","night",35,NA,"","Pool","","Center",NA,"Rock,Boulder,Pebble","Mostly shaded",-72.3296065,42.443755,"","iPad"
"2024-07-03","2024-07-03 18:10:00","UNDERHILL","night",34,NA,"","Run","","Center",NA,"Rock","",-72.32633733,42.44545,"","iPad"
"2024-07-03","2024-07-03 18:11:00","UNDERHILL","night",33,NA,"","Glide","","Center",NA,"Rock","Fully shaded",-72.326276,42.44529817,"","iPad"
"2024-07-03","2024-07-03 18:15:00","UNDERHILL","night",40,NA,"","Riffle","","Center",NA,"Rock","Fully shaded",-72.32539567,42.44516583,"","iPad"
"2024-07-03","2024-07-03 18:17:00","UNDERHILL","night",41,NA,"","Pool","","Center",NA,"Rock","Fully shaded",-72.32473433,42.44491417,"","iPad"
